datetime,pm10,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,hour,day_of_week,is_weekend,pm10_lag_1h,pm10_lag_3h,pm10_lag_6h,pm10_rolling_6h_mean,pm10_rolling_24h_mean,pm10_next_1h
2025-12-14 09:00:00,8.728,2.5,94,0.0,9.9,9,6,1,6.236,7.723,5.3,7.821333333333333,10.922958333333334,6.977
2025-12-14 10:00:00,6.977,3.2,92,0.0,10.8,10,6,1,8.728,7.798,3.895,8.335,10.818916666666667,1.871
2025-12-14 11:00:00,1.871,3.8,89,0.0,13.1,11,6,1,6.977,6.236,12.548,6.555499999999999,10.311666666666666,8.335
2025-12-14 12:00:00,8.335,4.6,87,0.0,14.9,12,6,1,1.871,8.728,7.723,6.6575,10.124416666666667,8.16
2025-12-14 13:00:00,8.16,3.8,88,0.0,13.7,13,6,1,8.335,6.977,7.798,6.717833333333334,10.133291666666667,7.728
2025-12-14 14:00:00,7.728,4.3,86,0.0,13.8,14,6,1,8.16,1.871,6.236,6.966500000000001,10.050041666666667,13.641
2025-12-14 15:00:00,13.641,4.2,86,0.0,11.1,15,6,1,7.728,8.335,8.728,7.785333333333334,10.213,14.351
2025-12-14 16:00:00,14.351,3.5,90,0.0,9.7,16,6,1,13.641,8.16,6.977,9.014333333333333,10.316,13.43
2025-12-14 17:00:00,13.43,2.7,93,0.0,9.5,17,6,1,14.351,7.728,1.871,10.940833333333336,10.211208333333333,13.183
2025-12-14 18:00:00,13.183,2.0,95,0.0,8.6,18,6,1,13.43,13.641,8.335,11.748833333333332,10.108208333333332,14.022
2025-12-14 19:00:00,14.022,1.5,96,0.0,7.2,19,6,1,13.183,14.351,8.16,12.725833333333334,10.106833333333334,12.529
2025-12-14 20:00:00,12.529,1.1,96,0.0,8.4,20,6,1,14.022,13.43,7.728,13.526000000000002,9.873958333333334,13.73
2025-12-14 22:00:00,13.73,1.0,96,0.0,10.6,22,6,1,12.529,13.183,13.641,13.540833333333333,9.833791666666666,11.702
2025-12-15 00:00:00,11.702,0.9,95,0.0,9.4,0,0,0,13.73,14.022,14.351,13.099333333333334,9.679458333333333,10.193
2025-12-15 01:00:00,10.193,0.6,96,0.0,9.0,1,0,0,11.702,12.529,13.43,12.559833333333332,9.67825,7.883
2025-12-15 02:00:00,7.883,0.3,96,0.0,8.0,2,0,0,10.193,13.73,13.183,11.676499999999999,9.531208333333334,10.039
2025-12-15 03:00:00,10.039,-0.2,95,0.0,8.6,3,0,0,7.883,11.702,14.022,11.012666666666666,9.47775,10.758
2025-12-15 04:00:00,10.758,-0.4,94,0.0,8.5,4,0,0,10.039,10.193,12.529,10.7175,9.615,8.819
2025-12-15 05:00:00,8.819,-0.7,93,0.0,7.6,5,0,0,10.758,7.883,13.73,9.899,9.761625,13.918
2025-12-15 08:00:00,13.918,-1.0,93,0.0,11.7,8,0,0,8.819,10.039,11.702,10.268333333333333,10.179250000000001,18.367
2025-12-15 09:00:00,18.367,-0.3,93,0.0,12.6,9,0,0,13.918,10.758,10.193,11.630666666666665,10.421708333333333,18.392
2025-12-15 10:00:00,18.392,2.0,85,0.0,11.6,10,0,0,18.367,8.819,7.883,13.382166666666668,10.86625,20.683
2025-12-15 11:00:00,20.683,4.6,79,0.0,9.8,11,0,0,18.392,13.918,10.039,15.156166666666666,11.403125000000001,18.687
2025-12-15 12:00:00,18.687,7.2,69,0.0,9.5,12,0,0,20.683,18.367,10.758,16.477666666666668,11.921916666666666,22.272
2025-12-15 13:00:00,22.272,8.2,63,0.0,6.7,13,0,0,18.687,18.392,8.819,18.719833333333334,12.48625,21.765
2025-12-15 14:00:00,21.765,8.2,55,0.0,7.9,14,0,0,22.272,20.683,13.918,20.027666666666665,13.102416666666668,18.323
2025-12-15 15:00:00,18.323,5.4,65,0.0,7.1,15,0,0,21.765,18.687,18.367,20.020333333333337,13.787916666666666,19.344
2025-12-15 16:00:00,19.344,2.3,73,0.0,8.7,16,0,0,18.323,22.272,18.392,20.179,14.246625,30.533
2025-12-15 17:00:00,30.533,1.2,78,0.0,10.9,17,0,0,19.344,21.765,20.683,21.820666666666668,15.178833333333332,34.397
2025-12-15 18:00:00,34.397,0.8,81,0.0,11.5,18,0,0,30.533,18.323,18.687,24.438999999999997,16.290041666666667,26.936
2025-12-15 19:00:00,26.936,1.3,80,0.0,11.9,19,0,0,34.397,19.344,22.272,25.216333333333335,16.844,28.519
2025-12-15 20:00:00,28.519,1.5,80,0.0,12.5,20,0,0,26.936,30.533,21.765,26.342000000000002,17.43433333333333,27.054
2025-12-15 21:00:00,27.054,1.1,83,0.0,13.3,21,0,0,28.519,34.397,18.323,27.79716666666667,18.002,20.994
2025-12-15 22:00:00,20.994,0.9,85,0.0,14.5,22,0,0,27.054,26.936,19.344,28.07216666666667,18.327458333333333,18.113
2025-12-15 23:00:00,18.113,0.9,84,0.0,14.6,23,0,0,20.994,28.519,30.533,26.002166666666668,18.497916666666665,14.466
2025-12-16 00:00:00,14.466,0.7,85,0.0,13.8,0,1,0,18.113,27.054,34.397,22.680333333333333,18.578625,17.866
2025-12-16 01:00:00,17.866,0.1,89,0.0,11.5,1,1,0,14.466,20.994,26.936,21.168666666666667,18.750958333333333,14.747
2025-12-16 02:00:00,14.747,-0.5,92,0.0,11.9,2,1,0,17.866,18.113,28.519,18.87333333333333,18.87783333333333,7.095
2025-12-16 03:00:00,7.095,0.1,88,0.0,14.4,3,1,0,14.747,14.466,27.054,15.546833333333334,18.74875,8.386
2025-12-16 04:00:00,8.386,0.2,87,0.0,15.1,4,1,0,7.095,17.866,20.994,13.445500000000001,18.76970833333333,9.905
2025-12-16 05:00:00,9.905,1.0,81,0.0,15.3,5,1,0,8.386,14.747,18.113,12.0775,18.764125,10.632
2025-12-16 06:00:00,10.632,1.1,80,0.0,14.7,6,1,0,9.905,7.095,14.466,11.4385,18.758875,1.95
2025-12-16 07:00:00,1.95,0.2,84,0.0,15.7,7,1,0,10.632,8.386,17.866,8.785833333333333,18.472666666666665,19.725
2025-12-16 08:00:00,19.725,0.3,81,0.0,15.3,8,1,0,1.95,9.905,14.747,9.615499999999999,18.714624999999998,18.651
2025-12-16 09:00:00,18.651,1.6,72,0.0,15.7,9,1,0,19.725,10.632,7.095,11.5415,18.726458333333333,14.152
2025-12-16 10:00:00,14.152,3.7,62,0.0,14.8,10,1,0,18.651,1.95,8.386,12.5025,18.549791666666668,15.918
2025-12-16 11:00:00,15.918,5.4,55,0.0,10.5,11,1,0,14.152,19.725,9.905,13.504666666666667,18.351249999999997,16.032
2025-12-16 12:00:00,16.032,6.8,50,0.0,7.3,12,1,0,15.918,18.651,10.632,14.404666666666666,18.240624999999998,14.398
2025-12-16 13:00:00,14.398,6.8,54,0.0,8.5,13,1,0,16.032,14.152,1.95,16.479333333333333,17.912541666666666,9.003
2025-12-16 14:00:00,9.003,6.9,44,0.0,5.4,14,1,0,14.398,15.918,19.725,14.692333333333332,17.380791666666667,6.593
2025-12-16 15:00:00,6.593,4.7,50,0.0,8.6,15,1,0,9.003,16.032,18.651,12.682666666666668,16.892041666666668,13.178
2025-12-16 16:00:00,13.178,2.0,60,0.0,10.5,16,1,0,6.593,14.398,14.152,12.520333333333333,16.635125,17.569
2025-12-16 17:00:00,17.569,0.2,70,0.0,9.5,17,1,0,13.178,9.003,15.918,12.795499999999999,16.094958333333334,27.077
2025-12-16 18:00:00,27.077,-0.8,75,0.0,10.6,18,1,0,17.569,6.593,16.032,14.636333333333333,15.789958333333333,17.178
2025-12-16 22:00:00,17.178,-1.5,79,0.0,8.7,22,1,0,27.077,13.178,14.398,15.09966666666667,15.383375,15.597
2025-12-16 23:00:00,15.597,-1.8,81,0.0,7.9,23,1,0,17.178,17.569,9.003,16.198666666666668,14.844958333333333,15.55
2025-12-17 00:00:00,15.55,-1.4,77,0.0,8.7,0,2,0,15.597,27.077,6.593,17.6915,14.365625,15.166
2025-12-17 01:00:00,15.166,-1.0,77,0.0,6.9,1,2,0,15.55,17.178,13.178,18.022833333333335,14.122791666666666,17.818
2025-12-17 03:00:00,17.818,-1.8,83,0.0,6.8,3,2,0,15.166,15.597,17.569,18.064333333333334,14.110500000000002,22.566
2025-12-17 04:00:00,22.566,-2.0,86,0.0,5.8,4,2,0,17.818,15.55,27.077,17.3125,14.448,22.042
2025-12-17 05:00:00,22.042,-1.5,85,0.0,7.2,5,2,0,22.566,15.166,17.178,18.123166666666666,14.622,18.051
2025-12-17 07:00:00,18.051,-0.2,82,0.0,12.9,7,2,0,22.042,17.818,15.597,18.532166666666665,14.759666666666668,21.291
2025-12-17 08:00:00,21.291,0.0,81,0.0,14.7,8,2,0,18.051,22.566,15.55,19.489,15.351166666666666,24.546
2025-12-17 09:00:00,24.546,0.9,77,0.0,15.4,9,2,0,21.291,22.042,15.166,21.052333333333333,16.0245,22.647
2025-12-17 10:00:00,22.647,2.8,66,0.0,15.6,10,2,0,24.546,18.051,17.818,21.857166666666668,16.555416666666666,22.056
2025-12-17 11:00:00,22.056,4.2,60,0.0,12.2,11,2,0,22.647,21.291,22.566,21.772166666666667,17.031416666666665,24.321
2025-12-17 17:00:00,24.321,3.0,85,0.0,13.7,17,2,0,22.056,24.546,22.042,22.152,17.963541666666668,29.902
2025-12-17 18:00:00,29.902,2.5,89,0.0,13.9,18,2,0,24.321,22.647,18.051,24.127166666666668,18.387583333333332,31.085
2025-12-17 19:00:00,31.085,2.6,92,0.0,14.5,19,2,0,29.902,22.056,21.291,25.759500000000003,18.90566666666667,30.676
2025-12-17 20:00:00,30.676,2.3,94,0.0,14.4,20,2,0,31.085,24.321,24.546,26.781166666666667,19.594166666666666,17.53
2025-12-17 21:00:00,17.53,2.0,95,0.0,13.8,21,2,0,30.676,29.902,22.647,25.92833333333333,19.661333333333335,17.909
2025-12-17 22:00:00,17.909,2.0,95,0.0,14.2,22,2,0,17.53,31.085,22.056,25.237166666666667,19.739541666666664,16.297
2025-12-17 23:00:00,16.297,2.2,95,0.0,13.8,23,2,0,17.909,30.676,24.321,23.899833333333333,19.81866666666667,15.943
2025-12-18 00:00:00,15.943,2.2,96,0.0,13.2,0,3,0,16.297,17.53,29.902,21.573333333333334,20.107833333333332,14.998
2025-12-18 01:00:00,14.998,2.2,95,0.0,10.9,1,3,0,15.943,17.909,31.085,18.892166666666668,20.458041666666666,15.854
2025-12-18 02:00:00,15.854,2.0,96,0.0,11.1,2,3,0,14.998,16.297,30.676,16.421833333333336,20.56954166666667,12.925
2025-12-18 03:00:00,12.925,1.7,96,0.0,11.3,3,3,0,15.854,15.943,17.53,15.654333333333334,20.376041666666666,13.901
2025-12-18 04:00:00,13.901,1.8,96,0.0,12.1,4,3,0,12.925,14.998,17.909,14.986333333333333,19.827041666666666,13.468
2025-12-18 05:00:00,13.468,2.4,96,0.0,13.2,5,3,0,13.901,15.854,16.297,14.514833333333334,19.672458333333335,14.802
2025-12-18 07:00:00,14.802,2.8,95,0.0,13.0,7,3,0,13.468,12.925,15.943,14.324666666666666,19.639333333333337,16.705
2025-12-18 08:00:00,16.705,3.5,94,0.0,14.2,8,3,0,14.802,13.901,14.998,14.609166666666665,19.687458333333336,19.402
2025-12-18 09:00:00,19.402,4.4,92,0.0,15.4,9,3,0,16.705,13.468,15.854,15.200499999999998,19.863958333333333,15.594
2025-12-18 16:00:00,15.594,6.9,80,0.0,13.6,16,3,0,19.402,14.802,12.925,15.645333333333333,19.771291666666666,20.43
2025-12-18 17:00:00,20.43,6.0,82,0.0,16.3,17,3,0,15.594,16.705,13.901,16.7335,19.682291666666668,23.677
2025-12-18 18:00:00,23.677,5.7,82,0.0,17.5,18,3,0,20.43,19.402,13.468,18.435,19.750416666666666,23.392
2025-12-18 19:00:00,23.392,5.8,83,0.0,18.3,19,3,0,23.677,15.594,14.802,19.866666666666667,19.972958333333334,26.016
2025-12-18 20:00:00,26.016,5.8,83,0.0,18.8,20,3,0,23.392,20.43,16.705,21.418499999999998,20.169833333333333,24.157
2025-12-18 21:00:00,24.157,5.8,82,0.0,19.1,21,3,0,26.016,23.677,19.402,22.211,20.153625,20.35
2025-12-18 22:00:00,20.35,6.1,79,0.0,18.1,22,3,0,24.157,23.392,15.594,23.003666666666664,20.057916666666667,16.979
2025-12-18 23:00:00,16.979,6.2,77,0.0,17.3,23,3,0,20.35,26.016,20.43,22.4285,19.846375,16.166
2025-12-19 00:00:00,16.166,6.2,75,0.0,17.8,0,4,0,16.979,24.157,23.677,21.176666666666666,19.506583333333335,12.205
2025-12-19 01:00:00,12.205,6.1,72,0.0,16.2,1,4,0,16.166,20.35,23.392,19.312166666666666,18.769208333333335,8.733
2025-12-19 02:00:00,8.733,7.1,67,0.0,18.2,2,4,0,12.205,16.979,26.016,16.43166666666667,17.837875,9.148
2025-12-19 03:00:00,9.148,7.1,66,0.0,16.7,3,4,0,8.733,16.166,24.157,13.930166666666665,16.940875,8.443
2025-12-19 04:00:00,8.443,6.5,69,0.0,16.1,4,4,0,9.148,12.205,20.35,11.945666666666668,16.562250000000002,5.045
2025-12-19 05:00:00,5.045,6.2,71,0.0,17.0,5,4,0,8.443,8.733,16.979,9.956666666666667,16.02625,8.368
2025-12-19 07:00:00,8.368,6.1,69,0.0,15.3,7,4,0,5.045,9.148,16.166,8.656999999999998,15.695875,11.366
2025-12-19 08:00:00,11.366,6.3,68,0.0,15.9,8,4,0,8.368,8.443,12.205,8.517166666666666,15.505166666666668,8.877
2025-12-19 09:00:00,8.877,6.3,68,0.0,15.8,9,4,0,11.366,5.045,8.733,8.541166666666667,15.250125000000002,15.705
2025-12-19 10:00:00,15.705,8.1,63,0.0,16.2,10,4,0,8.877,8.368,9.148,9.634,15.243916666666665,17.85
2025-12-19 11:00:00,17.85,9.5,60,0.0,15.9,11,4,0,15.705,11.366,8.443,11.201833333333333,15.449125,18.718
2025-12-19 12:00:00,18.718,10.1,58,0.0,15.7,12,4,0,17.85,8.877,5.045,13.480666666666666,15.649833333333333,21.438
2025-12-19 13:00:00,21.438,10.7,60,0.0,15.4,13,4,0,18.718,15.705,8.368,15.659,15.981916666666665,25.933
2025-12-19 14:00:00,25.933,9.7,64,0.0,15.4,14,4,0,21.438,17.85,11.366,18.086833333333335,16.445708333333332,31.171
2025-12-19 15:00:00,31.171,9.0,67,0.0,14.2,15,4,0,25.933,18.718,8.877,21.8025,17.048458333333333,33.091
2025-12-19 16:00:00,33.091,8.4,71,0.0,14.4,16,4,0,31.171,21.438,15.705,24.700166666666664,17.61883333333333,28.552
2025-12-19 17:00:00,28.552,8.1,74,0.0,14.0,17,4,0,33.091,25.933,17.85,26.483833333333333,18.15875,26.735
2025-12-19 18:00:00,26.735,8.3,74,0.0,13.7,18,4,0,28.552,31.171,18.718,27.820000000000004,18.421458333333334,30.437
2025-12-19 19:00:00,30.437,7.6,78,0.0,13.9,19,4,0,26.735,33.091,21.438,29.31983333333333,18.703125,26.093
2025-12-19 20:00:00,26.093,7.4,78,0.0,14.2,20,4,0,30.437,28.552,25.933,29.346500000000002,18.815666666666665,23.057
2025-12-19 21:00:00,23.057,7.1,81,0.0,12.9,21,4,0,26.093,26.735,31.171,27.99416666666667,18.692375000000002,24.699
2025-12-19 22:00:00,24.699,7.8,79,0.1,12.1,22,4,0,23.057,30.437,33.091,26.5955,18.714958333333332,20.475
2025-12-19 23:00:00,20.475,7.6,82,0.1,11.8,23,4,0,24.699,26.093,28.552,25.249333333333336,18.720166666666668,12.369
2025-12-20 01:00:00,12.369,6.7,93,0.1,10.2,1,5,1,20.475,23.057,26.735,22.855,18.52808333333333,15.845
2025-12-20 02:00:00,15.845,6.5,94,0.3,8.6,2,5,1,12.369,24.699,30.437,20.423,18.514708333333335,14.027
2025-12-20 03:00:00,14.027,6.3,94,0.1,8.8,3,5,1,15.845,20.475,26.093,18.412,18.590625,10.966
2025-12-20 04:00:00,10.966,6.3,93,0.2,9.2,4,5,1,14.027,12.369,23.057,16.396833333333333,18.683666666666667,9.608
2025-12-20 05:00:00,9.608,6.2,94,0.0,6.5,5,5,1,10.966,15.845,24.699,13.881666666666666,18.702833333333334,7.608
2025-12-20 06:00:00,7.608,6.0,95,0.0,5.8,6,5,1,9.608,14.027,20.475,11.737166666666667,18.668041666666664,7.938
2025-12-20 07:00:00,7.938,4.7,95,0.0,3.1,7,5,1,7.608,10.966,12.369,10.998666666666667,18.788583333333335,11.259
2025-12-20 08:00:00,11.259,5.2,93,0.0,2.2,8,5,1,7.938,9.608,15.845,10.234333333333334,18.909041666666667,13.203
2025-12-20 09:00:00,13.203,6.1,91,0.0,2.7,9,5,1,11.259,7.608,14.027,10.097,18.985583333333334,13.603
2025-12-20 10:00:00,13.603,6.9,93,0.0,3.5,10,5,1,13.203,7.938,10.966,10.536499999999998,19.1825,13.68
2025-12-20 11:00:00,13.68,7.8,91,0.0,4.6,11,5,1,13.603,11.259,9.608,11.215166666666667,19.098125,12.996
2025-12-20 12:00:00,12.996,8.5,86,0.0,4.6,12,5,1,13.68,13.203,7.608,12.113166666666666,18.895875,12.788
2025-12-20 13:00:00,12.788,8.6,82,0.0,4.1,13,5,1,12.996,13.603,7.938,12.9215,18.648791666666668,10.709
2025-12-20 14:00:00,10.709,8.6,81,0.0,4.5,14,5,1,12.788,13.68,11.259,12.829833333333333,18.20175,14.965
2025-12-20 15:00:00,14.965,7.8,87,0.0,4.4,15,5,1,10.709,12.996,13.203,13.1235,17.74475,17.489
2025-12-20 16:00:00,17.489,6.9,92,0.0,8.1,16,5,1,14.965,12.788,13.603,13.771166666666668,17.174666666666667,15.463
2025-12-20 17:00:00,15.463,6.6,92,0.0,7.6,17,5,1,17.489,10.709,13.68,14.068333333333333,16.440166666666666,24.651
2025-12-20 18:00:00,24.651,6.1,93,0.0,7.3,18,5,1,15.463,14.965,12.996,16.010833333333334,16.277625,23.174
2025-12-20 19:00:00,23.174,6.1,94,0.0,8.3,19,5,1,24.651,17.489,12.788,17.741833333333332,16.12925,27.298
2025-12-20 20:00:00,27.298,5.9,92,0.0,8.6,20,5,1,23.174,15.463,10.709,20.506666666666664,15.998458333333332,24.997
2025-12-20 21:00:00,24.997,5.6,92,0.0,7.6,21,5,1,27.298,24.651,14.965,22.17866666666667,15.952791666666668,22.89
2025-12-20 22:00:00,22.89,5.6,91,0.0,8.6,22,5,1,24.997,23.174,17.489,23.078833333333332,15.945833333333333,22.264
2025-12-20 23:00:00,22.264,5.3,90,0.0,5.6,23,5,1,22.89,27.298,15.463,24.212333333333333,15.844375,14.708
2025-12-21 00:00:00,14.708,4.8,87,0.0,2.2,0,6,1,22.264,24.997,24.651,22.555166666666665,15.604083333333334,17.085
2025-12-21 01:00:00,17.085,4.8,94,0.0,7.8,1,6,1,14.708,22.89,23.174,21.540333333333333,15.800583333333334,16.822
2025-12-21 02:00:00,16.822,4.8,94,0.0,10.6,2,6,1,17.085,22.264,27.298,19.794333333333334,15.841291666666665,15.799
2025-12-21 03:00:00,15.799,4.4,93,0.0,10.1,3,6,1,16.822,14.708,24.997,18.261333333333333,15.915124999999998,12.035
2025-12-21 04:00:00,12.035,3.7,92,0.0,9.0,4,6,1,15.799,17.085,22.89,16.452166666666667,15.959666666666665,15.618
2025-12-21 05:00:00,15.618,3.0,91,0.0,9.7,5,6,1,12.035,16.822,22.264,15.344499999999998,16.210083333333333,15.862
2025-12-21 06:00:00,15.862,2.8,89,0.0,10.2,6,6,1,15.618,15.799,14.708,15.536833333333332,16.554,8.936
2025-12-21 07:00:00,8.936,2.3,90,0.0,10.4,7,6,1,15.862,12.035,17.085,14.178666666666667,16.595583333333334,5.636
2025-12-21 08:00:00,5.636,2.2,89,0.0,10.6,8,6,1,8.936,15.618,16.822,12.314333333333332,16.361291666666666,6.304
2025-12-21 09:00:00,6.304,3.4,81,0.0,12.2,9,6,1,5.636,15.862,15.799,10.731833333333334,16.073833333333333,8.294
2025-12-21 10:00:00,8.294,5.8,72,0.0,13.3,10,6,1,6.304,8.936,12.035,10.108333333333334,15.852624999999998,12.522
2025-12-21 11:00:00,12.522,7.8,65,0.0,11.2,11,6,1,8.294,5.636,15.618,9.592333333333334,15.804374999999999,13.626
2025-12-21 12:00:00,13.626,8.9,61,0.0,10.1,12,6,1,12.522,6.304,15.862,9.219666666666667,15.830625,15.089
2025-12-21 13:00:00,15.089,9.4,62,0.0,6.0,13,6,1,13.626,8.294,8.936,10.245166666666668,15.926499999999999,17.038
2025-12-21 14:00:00,17.038,8.9,63,0.0,8.6,14,6,1,15.089,12.522,5.636,12.1455,16.190208333333334,14.121
2025-12-21 15:00:00,14.121,7.6,65,0.0,9.9,15,6,1,17.038,13.626,6.304,13.448333333333332,16.155041666666666,6.408
2025-12-21 16:00:00,6.408,5.3,71,0.0,9.0,16,6,1,14.121,15.089,8.294,13.134,15.693333333333333,8.26
2025-12-21 18:00:00,8.26,3.7,75,0.0,9.8,18,6,1,6.408,17.038,12.522,12.423666666666668,15.393208333333334,11.616
2025-12-21 19:00:00,11.616,4.0,74,0.0,10.4,19,6,1,8.26,14.121,13.626,12.088666666666668,14.850083333333332,13.885
2025-12-21 20:00:00,13.885,3.6,78,0.0,11.7,20,6,1,11.616,6.408,15.089,11.888,14.463041666666667,15.653
2025-12-21 21:00:00,15.653,3.2,83,0.0,14.1,21,6,1,13.885,8.26,17.038,11.657166666666667,13.977833333333335,7.925
2025-12-21 22:00:00,7.925,3.0,88,0.0,16.5,22,6,1,15.653,11.616,14.121,10.6245,13.2665,14.726
2025-12-21 23:00:00,14.726,3.0,87,0.0,16.7,23,6,1,7.925,13.885,6.408,12.010833333333332,12.926333333333334,14.339
2025-12-22 00:00:00,14.339,2.7,87,0.0,16.8,0,0,0,14.726,15.653,8.26,13.024000000000001,12.596125,14.681
2025-12-22 01:00:00,14.681,2.4,85,0.0,15.5,1,0,0,14.339,7.925,11.616,13.534833333333333,12.594999999999999,8.22
2025-12-22 02:00:00,8.22,2.2,86,0.0,14.4,2,0,0,14.681,14.726,13.885,12.590666666666666,12.225625,9.744
2025-12-22 03:00:00,9.744,2.2,89,0.0,12.3,3,0,0,8.22,14.339,15.653,11.605833333333335,11.930708333333333,7.837
2025-12-22 04:00:00,7.837,2.2,90,0.0,9.2,4,0,0,9.744,14.681,7.925,11.591166666666666,11.598958333333334,7.581
2025-12-22 05:00:00,7.581,2.2,91,0.0,8.7,5,0,0,7.837,8.22,14.726,10.400333333333334,11.413375,1.9
2025-12-22 07:00:00,1.9,1.8,90,0.0,13.6,7,0,0,7.581,9.744,14.339,8.327166666666667,10.841791666666666,6.126
2025-12-22 08:00:00,6.126,1.9,90,0.0,13.1,8,0,0,1.9,7.837,14.681,6.9013333333333335,10.436125,12.128
2025-12-22 09:00:00,12.128,2.5,90,0.0,14.9,9,0,0,6.126,7.581,8.22,7.552666666666667,10.569125,12.678
2025-12-22 10:00:00,12.678,3.0,89,0.0,14.1,10,0,0,12.128,1.9,9.744,8.041666666666666,10.862541666666667,13.248
2025-12-22 11:00:00,13.248,3.0,88,0.0,14.4,11,0,0,12.678,6.126,7.837,8.9435,11.151874999999999,10.455
2025-12-22 12:00:00,10.455,3.0,87,0.0,13.8,12,0,0,13.248,12.128,7.581,9.4225,11.241916666666668,12.932
2025-12-22 13:00:00,12.932,2.7,87,0.0,15.8,13,0,0,10.455,12.678,1.9,11.261166666666668,11.259,15.593
